Id;Name;Duration;LastRun;LastResults;Verdict;Cycle;CalcPrio
21228;82714;54719;07.03.2016 10:40;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1];1;215;0
21229;82711;56731;07.03.2016 10:40;[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;215;0
21230;82715;54731;07.03.2016 10:40;[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];1;215;0
21231;82710;55852;07.03.2016 10:40;[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;215;0
21232;82712;56248;07.03.2016 10:40;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;215;0
21233;82708;55230;07.03.2016 10:40;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;215;0
21234;82709;54526;07.03.2016 10:40;[1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1];0;215;0
21235;82707;55235;07.03.2016 10:40;[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;215;0
21236;82713;53931;07.03.2016 10:40;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;215;0
21237;82710;55852;07.03.2016 11:03;[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;215;0
21238;82710;55852;07.03.2016 11:31;[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;215;0
21239;101980;55237;07.03.2016 11:35;[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1];0;215;0
21240;82719;55333;07.03.2016 11:35;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];1;215;0
21241;101981;53786;07.03.2016 11:35;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;215;0
21242;82718;59499;07.03.2016 11:35;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];0;215;0
21243;82717;54555;07.03.2016 11:35;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0];0;215;0
21244;82716;57279;07.03.2016 11:35;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];0;215;0
21245;101982;57905;07.03.2016 11:35;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;215;0
21246;101984;59444;07.03.2016 11:35;[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1];1;215;0
21247;82715;54731;07.03.2016 11:35;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];0;215;0
21248;101987;58866;07.03.2016 11:35;[1, 1, 1, 1, 1, 1, 0, 1, 0, 0];1;215;0
21249;82720;55763;07.03.2016 11:35;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0];0;215;0
21250;82714;54719;07.03.2016 11:35;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1];0;215;0
21251;82713;53931;07.03.2016 11:35;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;215;0
21252;82710;55852;07.03.2016 11:35;[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;215;0
21253;82711;56731;07.03.2016 11:35;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;215;0
21254;101988;55431;07.03.2016 11:35;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1];0;215;0
21255;82712;56248;07.03.2016 11:35;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;215;0
21256;82719;55333;07.03.2016 12:24;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];1;215;0
21257;82719;55333;07.03.2016 12:27;[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];1;215;0
21258;82719;55333;07.03.2016 12:33;[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];0;215;0
21259;101984;59444;07.03.2016 12:39;[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1];1;215;0
21260;101984;59444;07.03.2016 12:47;[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1];1;215;0
21261;101984;59444;07.03.2016 13:45;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1];0;215;0
21262;101987;58866;07.03.2016 13:46;[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0];1;215;0
21263;112545;601046;08.03.2016 10:47;[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];1;216;0
21264;112542;56198;08.03.2016 10:47;[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0];1;216;0
21265;112546;589226;08.03.2016 10:47;[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1];1;216;0
21266;112547;612686;08.03.2016 10:47;[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0];1;216;0
21267;112544;73488;08.03.2016 10:47;[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];1;216;0
21268;112543;90944;08.03.2016 10:47;[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];1;216;0
21269;115710;609832;08.03.2016 10:48;[1, 0, 0];1;216;0
21270;112548;598791;08.03.2016 10:48;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;216;0
21271;115705;460341;08.03.2016 10:48;[1, 0, 0];1;216;0
21272;112549;604097;08.03.2016 10:48;[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];1;216;0
21273;112552;11871;08.03.2016 10:48;[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1];1;216;0
21274;115631;23889;08.03.2016 10:48;[1, 0, 0, 0];1;216;0
21275;112550;611787;08.03.2016 10:48;[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];1;216;0
21276;115770;121311;08.03.2016 10:48;[1, 0];1;216;0
21277;115886;564456;08.03.2016 10:49;[1, 0];1;216;0
21278;115857;560772;08.03.2016 10:49;[1, 0, 1, 1, 1];1;216;0
21279;115916;138469;08.03.2016 10:49;[];1;216;0
21280;116053;623463;08.03.2016 10:49;[];1;216;0
21281;116309;607708;08.03.2016 10:49;[];1;216;0
21282;116126;586876;08.03.2016 10:49;[];1;216;0
21283;115978;572425;08.03.2016 10:49;[];1;216;0
21284;116246;617987;08.03.2016 10:49;[];1;216;0
21285;116627;601580;08.03.2016 10:50;[];1;216;0
21286;116680;575013;08.03.2016 10:50;[];1;216;0
21287;116962;598832;08.03.2016 10:50;[];1;216;0
21288;116675;590740;08.03.2016 10:50;[1];1;216;0
21289;117489;596135;08.03.2016 10:50;[];1;216;0
21290;116435;604235;08.03.2016 10:50;[];1;216;0
21291;112546;589226;08.03.2016 10:58;[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1];0;216;0
21292;112545;601046;08.03.2016 10:58;[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];0;216;0
21293;112543;90944;08.03.2016 10:58;[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];0;216;0
21294;112544;73488;08.03.2016 10:58;[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];0;216;0
21295;112542;56198;08.03.2016 10:58;[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0];0;216;0
21296;112547;612686;08.03.2016 10:58;[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0];0;216;0
21297;112549;604097;08.03.2016 10:59;[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];1;216;0
21298;112548;598791;08.03.2016 10:59;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;216;0
21299;112552;11871;08.03.2016 11:25;[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1];1;216;0
21300;112549;604097;08.03.2016 11:25;[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];0;216;0
21301;112550;611787;08.03.2016 11:25;[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];0;216;0
21302;112548;598791;08.03.2016 11:25;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;216;0
21303;115631;23889;08.03.2016 11:25;[1, 1, 0, 0, 0];0;216;0
21304;115705;460341;08.03.2016 11:25;[1, 1, 0, 0];0;216;0
21305;115710;609832;08.03.2016 11:26;[1, 1, 0, 0];0;216;0
21306;115916;138469;08.03.2016 11:26;[1];1;216;0
21307;115886;564456;08.03.2016 11:26;[1, 1, 0];0;216;0
21308;115770;121311;08.03.2016 11:26;[1, 1, 0];0;216;0
21309;115857;560772;08.03.2016 11:26;[1, 1, 0, 1, 1, 1];0;216;0
21310;112552;11871;08.03.2016 12:46;[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1];0;216;0
21311;115916;138469;08.03.2016 12:46;[1, 1];1;216;0
21312;115886;564456;08.03.2016 12:46;[0, 1, 1, 0];0;216;0
21313;117489;596135;08.03.2016 12:47;[1];0;216;0
21314;116435;604235;08.03.2016 12:47;[1];0;216;0
21315;116053;623463;08.03.2016 12:47;[1];0;216;0
21316;115978;572425;08.03.2016 12:47;[1];1;216;0
21317;116675;590740;08.03.2016 12:47;[1, 1];1;216;0
21318;116627;601580;08.03.2016 12:47;[1];1;216;0
21319;116126;586876;08.03.2016 12:47;[1];0;216;0
21320;116627;601580;08.03.2016 13:51;[1, 1];1;217;0
21321;115916;138469;08.03.2016 13:51;[1, 1, 1];1;217;0
21322;115978;572425;08.03.2016 13:51;[1, 1];1;217;0
21323;116675;590740;08.03.2016 13:52;[1, 1, 1];1;217;0
21324;116627;601580;08.03.2016 14:16;[1, 1, 1];1;217;0
21325;116675;590740;08.03.2016 14:16;[1, 1, 1, 1];1;217;0
21326;115978;572425;08.03.2016 14:16;[1, 1, 1];1;217;0
21327;116675;590740;08.03.2016 14:31;[1, 1, 1, 1, 1];0;217;0
21328;115978;572425;08.03.2016 14:31;[1, 1, 1, 1];1;217;0
21329;116627;601580;08.03.2016 14:31;[1, 1, 1, 1];1;217;0
21330;115978;572425;08.03.2016 15:17;[1, 1, 1, 1, 1];1;217;0
21331;115978;572425;09.03.2016 07:07;[1, 1, 1, 1, 1, 1];1;217;0
21332;115978;572425;09.03.2016 07:14;[1, 1, 1, 1, 1, 1, 1];1;217;0
21333;115978;572425;09.03.2016 09:04;[1, 1, 1, 1, 1, 1, 1, 1];1;217;0
21334;115978;572425;09.03.2016 09:26;[1, 1, 1, 1, 1, 1, 1, 1, 1];0;217;0
21335;115978;572425;09.03.2016 09:32;[0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;217;0
21336;115978;572425;09.03.2016 09:47;[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;217;0
21337;115978;572425;09.03.2016 10:30;[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;217;0
21338;107379;594154;09.03.2016 11:13;[0, 0, 0, 1, 0, 0];1;217;0
21339;107376;80936;09.03.2016 11:13;[0, 0, 0, 1, 0, 1, 1, 1, 1, 0];1;217;0
21340;107378;77857;09.03.2016 11:13;[0, 0, 0, 1, 0, 1, 0];1;217;0
21341;107374;18575;09.03.2016 11:13;[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1];1;217;0
21342;107377;57628;09.03.2016 11:13;[0, 0, 0, 1, 0, 1, 0];1;217;0
21343;107375;70271;09.03.2016 11:13;[0, 0, 0, 1, 0, 0, 0, 0];1;217;0
21344;107399;585825;09.03.2016 11:14;[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0];1;217;0
21345;112456;588797;09.03.2016 11:14;[0, 0, 1, 0, 1, 0, 0];1;217;0
21346;107393;58317;09.03.2016 11:14;[0, 0, 1, 0, 1, 0, 0, 0, 1, 1];1;217;0
21347;107383;568769;09.03.2016 11:14;[1, 0, 1, 0, 0];1;217;0
21348;107394;76498;09.03.2016 11:14;[0, 0, 1, 0, 1, 0, 0, 0, 1, 1];1;217;0
21349;107392;96651;09.03.2016 11:14;[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1];1;217;0
21350;107382;96512;09.03.2016 11:14;[0, 0, 1, 0, 0, 0];1;217;0
21351;107374;18575;09.03.2016 11:20;[1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1];0;217;0
21352;107376;80936;09.03.2016 11:20;[1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0];0;217;0
21353;107375;70271;09.03.2016 11:20;[1, 0, 0, 0, 1, 0, 0, 0, 0];0;217;0
21354;107377;57628;09.03.2016 11:21;[1, 0, 0, 0, 1, 0, 1, 0];0;217;0
21355;107595;55935;14.03.2016 07:02;[1, 0, 1, 1, 1, 1, 0, 1, 0];0;218;0
21356;107596;75713;14.03.2016 07:02;[1, 0, 1, 1, 1, 1, 0, 0];0;219;0
21357;107597;72239;14.03.2016 07:02;[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1];1;219;0
21358;107599;58264;14.03.2016 07:02;[1, 1, 1, 1, 1, 1, 1, 0];1;219;0
21359;107598;80976;14.03.2016 07:02;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21360;107600;67116;14.03.2016 07:03;[1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21361;109785;593029;14.03.2016 09:21;[0, 0, 0, 1, 0, 0, 0];1;219;0
21362;109786;607655;14.03.2016 09:21;[0, 0, 0, 1, 0, 0, 0, 1];1;219;0
21363;109788;328969;14.03.2016 09:21;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21364;109784;25531;14.03.2016 09:21;[0, 0, 0, 0, 1, 1, 0, 0];1;219;0
21365;109789;576489;14.03.2016 09:21;[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1];1;219;0
21366;109787;613588;14.03.2016 09:21;[0, 0, 0, 1, 0, 0, 0, 1];1;219;0
21367;109792;584964;14.03.2016 09:22;[0, 0, 0, 1, 0, 0, 0];1;219;0
21368;109793;585120;14.03.2016 09:22;[0, 0, 0, 1, 0, 0, 0];1;219;0
21369;109794;609934;14.03.2016 09:22;[0, 0, 0, 1, 0, 0, 0, 1, 1];1;219;0
21370;109791;579153;14.03.2016 09:22;[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1];1;219;0
21371;109790;584007;14.03.2016 09:22;[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21372;109784;25531;14.03.2016 09:23;[1, 0, 0, 0, 0, 1, 1, 0, 0];0;219;0
21373;109787;613588;14.03.2016 09:24;[1, 0, 0, 0, 1, 0, 0, 0, 1];0;219;0
21374;109789;576489;14.03.2016 09:24;[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1];0;219;0
21375;109790;584007;14.03.2016 09:24;[1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;219;0
21376;109788;328969;14.03.2016 09:24;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21377;109785;593029;14.03.2016 09:24;[1, 0, 0, 0, 1, 0, 0, 0];0;219;0
21378;109786;607655;14.03.2016 09:24;[1, 0, 0, 0, 1, 0, 0, 0, 1];0;219;0
21379;109791;579153;14.03.2016 09:25;[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1];0;219;0
21380;109792;584964;14.03.2016 09:25;[1, 0, 0, 0, 1, 0, 0, 0];0;219;0
21381;109793;585120;14.03.2016 09:25;[1, 0, 0, 0, 1, 0, 0, 0];0;219;0
21382;109794;609934;14.03.2016 09:25;[1, 0, 0, 0, 1, 0, 0, 0, 1, 1];0;219;0
21383;107378;77857;14.03.2016 10:03;[1, 0, 0, 0, 1, 0, 1, 0];0;219;0
21384;107393;58317;14.03.2016 10:34;[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1];1;219;0
21385;107392;96651;14.03.2016 10:34;[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1];1;219;0
21386;107394;76498;14.03.2016 10:34;[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1];1;219;0
21387;107383;568769;14.03.2016 10:34;[1, 1, 0, 1, 0, 0];1;219;0
21388;107382;96512;14.03.2016 10:34;[1, 0, 0, 1, 0, 0, 0];1;219;0
21389;107379;594154;14.03.2016 10:34;[1, 0, 0, 0, 1, 0, 0];1;219;0
21390;112456;588797;14.03.2016 10:35;[1, 0, 0, 1, 0, 1, 0, 0];1;219;0
21391;107399;585825;14.03.2016 10:35;[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0];1;219;0
21392;107393;58317;14.03.2016 10:37;[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1];0;219;0
21393;107383;568769;14.03.2016 10:37;[1, 1, 1, 0, 1, 0, 0];0;219;0
21394;107382;96512;14.03.2016 10:37;[1, 1, 0, 0, 1, 0, 0, 0];0;219;0
21395;107392;96651;14.03.2016 10:37;[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1];0;219;0
21396;107379;594154;14.03.2016 10:37;[1, 1, 0, 0, 0, 1, 0, 0];0;219;0
21397;107399;585825;14.03.2016 10:38;[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0];0;219;0
21398;107394;76498;14.03.2016 10:38;[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1];0;219;0
21399;112456;588797;14.03.2016 10:38;[1, 1, 0, 0, 1, 0, 1, 0, 0];0;219;0
21400;112542;56198;14.03.2016 13:18;[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0];0;219;0
21401;112543;90944;14.03.2016 13:18;[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];0;219;0
21402;112546;589226;14.03.2016 13:19;[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1];0;219;0
21403;112545;601046;14.03.2016 13:19;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];0;219;0
21404;112544;73488;14.03.2016 13:19;[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];0;219;0
21405;112547;612686;14.03.2016 13:19;[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0];0;219;0
21406;112550;611787;14.03.2016 13:19;[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];0;219;0
21407;112548;598791;14.03.2016 13:19;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21408;112549;604097;14.03.2016 13:19;[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];0;219;0
21409;115631;23889;14.03.2016 13:20;[0, 1, 1, 0, 0, 0];0;219;0
21410;115710;609832;14.03.2016 13:20;[0, 1, 1, 0, 0];0;219;0
21411;115916;138469;14.03.2016 13:20;[1, 1, 1, 1];1;219;0
21412;112552;11871;14.03.2016 13:20;[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1];0;219;0
21413;115857;560772;14.03.2016 13:20;[0, 1, 1, 0, 1, 1, 1];0;219;0
21414;115705;460341;14.03.2016 13:20;[0, 1, 1, 0, 0];0;219;0
21415;115770;121311;14.03.2016 13:20;[0, 1, 1, 0];0;219;0
21416;115886;564456;14.03.2016 13:20;[0, 0, 1, 1, 0];0;219;0
21417;115978;572425;14.03.2016 13:21;[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21418;116675;590740;14.03.2016 13:21;[0, 1, 1, 1, 1, 1];0;219;0
21419;116627;601580;14.03.2016 13:21;[1, 1, 1, 1, 1];1;219;0
21420;117489;596135;14.03.2016 13:21;[0, 1];0;219;0
21421;116126;586876;14.03.2016 13:21;[0, 1];0;219;0
21422;116435;604235;14.03.2016 13:21;[0, 1];0;219;0
21423;116053;623463;14.03.2016 13:21;[0, 1];0;219;0
21424;115978;572425;14.03.2016 15:04;[1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;219;0
21425;115978;572425;14.03.2016 15:10;[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;219;0
21426;115978;572425;14.03.2016 15:17;[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;219;0
21427;115978;572425;15.03.2016 07:14;[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;220;0
21428;115978;572425;15.03.2016 07:24;[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;220;0
21429;115978;572425;15.03.2016 07:30;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;220;0
21430;115978;572425;15.03.2016 07:36;[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;220;0
21431;115978;572425;15.03.2016 07:42;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;220;0
21432;107567;75331;15.03.2016 07:49;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1];0;220;0
21433;107591;74333;15.03.2016 07:55;[1, 1, 1, 1, 1, 0, 0];1;220;0
21434;107591;74333;15.03.2016 08:14;[1, 1, 1, 1, 1, 1, 0, 0];0;220;0
21435;107598;80976;15.03.2016 08:57;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;220;0
21436;107597;72239;15.03.2016 08:57;[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1];1;220;0
21437;107599;58264;15.03.2016 08:58;[1, 1, 1, 1, 1, 1, 1, 1, 0];1;220;0
21438;107600;67116;15.03.2016 08:58;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;220;0
21439;108383;5023;15.03.2016 10:18;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1];1;220;0
21440;108384;573624;15.03.2016 10:18;[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1];0;220;0
21441;108385;16543;15.03.2016 10:18;[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1];0;220;0
21442;108387;563338;15.03.2016 10:18;[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1];1;220;0
21443;108386;584025;15.03.2016 10:18;[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1];0;220;0
21444;108391;572906;15.03.2016 10:19;[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1];0;220;0
21445;108388;582012;15.03.2016 10:19;[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1];0;220;0
21446;108389;572364;15.03.2016 10:19;[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;220;0
21447;108392;552023;15.03.2016 10:19;[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1];0;220;0
21448;108390;569947;15.03.2016 10:19;[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;220;0
21449;108383;5023;15.03.2016 11:27;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1];0;220;0
21450;110808;625228;15.03.2016 12:38;[0, 0, 0, 0];0;220;0
21451;110811;621773;15.03.2016 12:38;[0, 0, 0];0;220;0
21452;110809;610386;15.03.2016 12:38;[0, 0, 0, 0];0;220;0
21453;110807;725577;15.03.2016 12:38;[0, 0, 0, 0];0;220;0
21454;110810;608354;15.03.2016 12:38;[0, 0, 0];0;220;0
21455;110813;629582;15.03.2016 12:39;[0, 0, 0];0;220;0
21456;110816;585975;15.03.2016 12:39;[0, 1, 0, 0, 0, 1, 1];0;220;0
21457;110814;289074;15.03.2016 12:39;[0, 0, 0, 0, 1, 1];1;220;0
21458;110817;543168;15.03.2016 12:39;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1];0;220;0
21459;110812;588011;15.03.2016 12:39;[0, 0, 0];0;220;0
21460;110819;575512;15.03.2016 12:39;[0, 1, 0, 0, 1, 0];0;220;0
21461;110815;569702;15.03.2016 12:39;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;220;0
21462;110818;574320;15.03.2016 12:39;[0, 0, 0, 0];0;220;0
21463;110827;596250;15.03.2016 12:40;[0, 0, 1, 0];0;220;0
